speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2
HS4,o,466,1326,2330,27.36,-2,20,91,21,4,257,sp,ads,-0.4723999308849574,-0.959985779739339
HS4,a,737,1540,2860,60,-113,-23,-143,283,277,486,sp,ads,1.2758431297871773,-0.5264379497366783
HS4,o,479,1435,3114,40,11,-112,-22,121,-782,157,sp,ads,-0.3885358726239325,-0.7391600158594791
HS4,e,420,1963,3006,37.092,-4,-52,158,38,22,-37,sp,ads,-0.7691496755008917,0.33052808807231887
HS4,a,804,1748,2581,100,-39,-10,10,94,132,-64,sp,ads,1.7080655839016905,-0.10504566636960645
HS4,o,508,915,2930,90,17,282,137,88,-50,-125,sp,ads,-0.2014545118878,-1.792640724277159
HS4,e,504,2118,2932,50,9,-115,-38,2,-95,-110,sp,ads,-0.22725883750657688,0.644546376158358
HS4,e,494,2368,3060,180,3,-15,4,-14,131,88,sp,ads,-0.29176965155351914,1.1510274859745502
HS4,o,403,1037,2457,212.208,135,194,643,55,-8,-109,sp,ads,-0.8788180593806936,-1.545477942686857
HS4,i,388,2827,2993,141.718,-3,-142,150,-8,469,11,sp,ads,-0.9755842804511069,2.080926803597079
HS4,e,506,1804,2999,90,11,-38,47,50,115,-15,sp,ads,-0.21435667469718844,0.008406102229220598
HS4,o,458,992,2989,287.781,25,-90,120,114,-133,211,sp,ads,-0.5240085821225112,-1.6366445424537717
HS4,a,153,1659,2594,37.307,-19,-22,2,-117,-6,167,sp,ads,-2.49158841055425,-0.2853529414641709
HS4,e,271,2036,3084,30,5,143,27,9,36,1,sp,ads,-1.7303608048003312,0.47842057213864697
HS4,e,418,2152,3220,50,-45,-95,-41,86,-247,162,sp,ads,-0.7820518383102801,0.7134278070933602
HS4,i,422,2205,3206,40,4,57,-29,33,74,-19,sp,ads,-0.7562475126915033,0.8208018023743929
HS4,a,355,1810,3232,30,11,187,24,-8,133,-14,sp,ads,-1.1884699668060164,0.020561648864809212
HS4,o,369,1723,3301,40,-0.6,-24,0,94,-78,64,sp,ads,-1.0981548271402972,-0.1556937773512257
HS4,o,303,1026,2480,23.022,178,50,60,-177,-866,-708,sp,ads,-1.523926199850116,-1.5677631115187696
HS4,e,320,1697,2594,21.743,71,35,78,53,4,115,sp,ads,-1.414257815970314,-0.20836781277210967
HS4,e,474,2270,3125,60,-22,79,-15,8,54,38,sp,ads,-0.4207912796474036,0.9524868909266029
HS4,o,270,1805,3348,38.383,115,-975,-610,68,112,296,sp,ads,-1.7368118862050255,0.010432026668485367
HS4,e,485,1655,3315,26.994,-16,21,52,28,-31,197,sp,ads,-0.34982938419576715,-0.29345663922122994
HS4,o,432,1762,3128,40,-13,-31,-9,56,30,-77,sp,ads,-0.691736698644561,-0.07668272421989969
HS4,e,303,1929,2473,33.373,-1,-261,242,-8,-423,-787,sp,ads,-1.523926199850116,0.2616466571373167
HS4,e,355,1254,2451,30,-28,56,5,-11,7,-37,sp,ads,-1.1884699668060164,-1.1058523393664024
HS4,o,379,1440,2677,30,0.06,-56,-395,-20,-264,-197,sp,ads,-1.0336440130933549,-0.7290303936631553
HS4,i,364,2479,2952,96.034,-7,49,463,-16,101,-95,sp,ads,-1.1304102341637683,1.3759050987329395
HS4,o,340,1151,2721,155.795,107,276,473,54,24,-86,sp,ads,-1.2852361878764296,-1.3145225566106735
HS4,o,474,1283,3310,110,22,318,-2,141,288,829,sp,ads,-0.4207912796474036,-1.047100530627724
HS4,e,412,1988,2826,71.218,25,-155,-6,24,85,340,sp,ads,-0.8207583267384455,0.38117619905393807
HS4,o,418,1611,2874,85.885,-4,70,-564,133,-87,-148,sp,ads,-0.7820518383102801,-0.3825973145488798
HS4,i,431,2263,3035,55.284,12,45,-7,-14,28,35,sp,ads,-0.6981877800492553,0.9383054198517495
HS4,e,453,2010,3066,40,-4,146,-18,38,22,209,sp,ads,-0.5562639891459823,0.42574653671776297
HS4,a,779,1814,2908,70,-284,-660,-769,143,-77,62,sp,ads,1.5467885487843347,0.028665346621868287
HS4,i,419,2337,2833,100,-8,63,144,17,245,-266,sp,ads,-0.7756007569055859,1.0882238283573424
HS4,o,262,1606,2105,30,5,-378,223,3,-115,-493,sp,ads,-1.7884205374425792,-0.39272693674520365
HS4,e,236,1910,2603,40,5,-107,-104,11,-80,-33,sp,ads,-1.9561486539646291,0.2231540927912861
HS4,i,408,2503,2987,78.001,6,-72,-105,47,68,-5,sp,ads,-0.8465626523572224,1.424527285275294
HS4,e,225,2223,3009,83.964,134,-108,-42,-151,-191,-113,sp,ads,-2.0271105494162653,0.8572684422811587
HS4,o,363,1402,2886,30,29,-30,16,13,-301,-164,sp,ads,-1.1368613155684626,-0.8060155223552165
HS4,e,415,2181,3059,50,11,-132,-7,27,-176,142,sp,ads,-0.8014050825243628,0.7721796158320384
HS4,e,431,2247,3134,34.534,24,79,-107,19,37,136,sp,ads,-0.6981877800492553,0.9058906288235132
HS4,a,290,1889,2980,94.875,47,68,-96,0.6,28,14,sp,ads,-1.607790258111141,0.18060967956672594
HS4,e,352,2100,2861,68.318,60,170,31,39,1487,504,sp,ads,-1.207823211020099,0.6080797362515922
HS4,a,248,1775,2891,102.741,15,-324,65,-10,-271,127,sp,ads,-1.8787356771082984,-0.0503457065094577
HS4,a,240,2013,3059,76.742,310,231,-1,-1467,-884,-913,sp,ads,-1.9303443283458521,0.43182431003555727
HS4,e,521,1994,2864,70,-25,-26,63,-38,66,22,sp,ads,-0.11759045362677507,0.39333174568952667
HS4,a,725,1875,2610,80,84,-66,48,413,74,-394,sp,ads,1.1984301529308468,0.1522467374170192
HS4,o,426,997,3029,80,35,89,37,106,25,173,sp,ads,-0.7304431870727264,-1.6265149202574478
HS4,i,455,2890,3185,130,12,101,-116,-19,417,143,sp,ads,-0.5433618263365939,2.2085600432707597
HS4,a,836,1690,2854,140,-82,66,99,157,-118,-48,sp,ads,1.9145001888519055,-0.22254928384696304
HS4,e,754,2045,3042,69.07,-19,-157,-184,63,29,-55,sp,ads,1.3855115136669791,0.49665389209202987
HS4,a,828,1767,2483,87.226,-68,-28,431,39,-81,-206,sp,ads,1.8628915376143518,-0.06655310202357585
HS4,o,428,991,2772,100,114,48,-237,97,-145,532,sp,ads,-0.717541024263338,-1.6386704668930365
HS4,i,441,2622,2946,108.52,-6,146,-12,-29,382,-6,sp,ads,-0.633676966002313,1.6656122935478015
HS4,a,394,720,1882,50,347,1140,993,-270,-1022,-820,sp,ads,-0.9368777920229415,-2.187695989933789
HS4,e,379,1834,2852,30,192,-13,109,46,-102,-77,sp,ads,-1.0336440130933549,0.06918383540716366
HS4,a,850,1641,2869,100,-88,-125,-55,198,320,-91,sp,ads,2.004815328517625,-0.32181958137093675
HS4,e,604,2025,2834,50,7,-99,6,-31,-41,-102,sp,ads,0.41784930296284556,0.4561354033067345
HS4,a,757,1861,3332,80,-43,-1,-468,168,540,725,sp,ads,1.4048647578810618,0.12388379526731243
HS4,e,569,1947,2675,94.959,-45,-133,91,50,50,-121,sp,ads,0.1920614537985477,0.29811329704408257
HS4,o,463,1056,2699,128.123,4,141,-647,-27,33,130,sp,ads,-0.4917531750990401,-1.5069853783408265
HS4,o,714,1250,2782,79.294,-44,138,98,82,206,172,sp,ads,1.1274682574792103,-1.1139560371234614
HS4,a,876,1647,2520,110,9,-153,-60,261,81,827,sp,ads,2.1725434450396746,-0.3096640347353481
HS4,e,469,1987,2760,30,9,-755,-631,19,157,-97,sp,ads,-0.4530466866708747,0.3791502746146733
HS4,o,616,1089,2948,207.651,-56,107,-1172,-73,149,133,sp,ads,0.49526227981917625,-1.4401298718450892
HS4,o,475,1519,2829,50,-82,-343,-87,33,-43,17,sp,ads,-0.4143401982427094,-0.5689823629612385
HS4,e,454,1544,2300,90,23,782,530,12,-666,-437,sp,ads,-0.5498129077412881,-0.5183342519796194
HS4,i,386,2557,3017,100,29,-33,-31,63,192,-43,sp,ads,-0.9884864432604954,1.5339272049955914
HS4,e,461,2139,2624,80,29,-149,139,35,-132,-346,sp,ads,-0.5046553379084285,0.6870907893829181
HS4,o,484,905,2526,70,-32,120,269,61,45,-31,sp,ads,-0.3562804656004614,-1.8128999686698066
HS4,o,397,786,2643,80,1,35,-34,106,-684,259,sp,ads,-0.917524547808859,-2.053984976942314
HS4,o,488,1042,2792,110,4,-102,245,-21,-524,185,sp,ads,-0.33047613998168446,-1.5353483204905332
HS4,e,539,1981,2823,80,22,-3,-55,55,300,286,sp,ads,-0.0014709883422790405,0.36699472797908467
HS4,o,474,1315,2853,60,-39,-274,-673,67,-96,56,sp,ads,-0.4207912796474036,-0.9822709485712514
HS4,e,361,1722,2871,70,24,-174,-785,90,258,268,sp,ads,-1.149763478377851,-0.15771970179049044
HS4,o,474,1064,2679,80,-135,-136,39,-62,-261,188,sp,ads,-0.4207912796474036,-1.4907779828267083
HS4,a,816,1698,2847,140,-300,-949,-1155,159,148,95,sp,ads,1.785478560758021,-0.2063418883328449
HS4,a,602,1406,2834,40,35,107,-116,34,132,-160,sp,ads,0.40494714015345706,-0.7979118245981573
HS4,o,358,981,2990,50,122,113,-53,89,-151,494,sp,ads,-1.1691167225919337,-1.6589297112856842
HS4,e,562,2198,2755,90,-51,-3,68,-0.8,161,17,sp,ads,0.14690388396568813,0.8066203312995395
HS4,a,617,1805,2842,78.366,-9,34,200,31,34,55,sp,ads,0.5017133612238704,0.010432026668485367
HS4,e,526,2032,2755,60,-27,24,56,12,74,74,sp,ads,-0.08533504660330396,0.47031687438158787
HS4,a,768,1816,2325,120,56,28,326,332,-4,-92,sp,ads,1.4758266533326982,0.032717195500397825
HS4,e,474,2354,2889,70,-22,-105,55,99,-191,-3,sp,ads,-0.4207912796474036,1.1226645438248435
HS4,o,486,922,2591,69.223,12,-3,35,45,-2,363,sp,ads,-0.34337830279107295,-1.7784592532023056
HS4,i,416,753,2852,127.863,-6,-260,66,-72,-1773,-373,sp,ads,-0.7949540011196686,-2.1208404834380516
HS4,a,882,1634,2514,157.924,-23,171,141,544,75,-139,sp,ads,2.21124993346784,-0.3360010524457901
HS4,e,548,2327,3105,93.692,74,135,31,120,106,-85,sp,ads,0.05658874429996898,1.0679645839646947
HS4,o,534,1288,2927,110,35,24,142,118,34,184,sp,ads,-0.03372639536575016,-1.0369709084314
HS4,e,458,1885,2819,100,-20,42,96,19,41,-33,sp,ads,-0.5240085821225112,0.17250598180966686
HS4,e,505,1822,2565,50,46,35,70,28,169,-187,sp,ads,-0.22080775610188266,0.04487274213598644
HS4,o,480,2196,3138,120,-3,-520,-298,145,-134,-5,sp,ads,-0.3820847912192383,0.80256848242101
HS4,o,445,941,2787,100,21,14,-768,133,-45,-118,sp,ads,-0.6078726403835362,-1.7399666888562748
HS4,e,521,2347,2888,130,24,-54,-24,-10,265,130,sp,ads,-0.11759045362677507,1.1084830727499901
HS4,o,481,976,2822,150,25,156,-44,87,153,37,sp,ads,-0.375633709814544,-1.669059333482008
HS4,e,490,2377,2841,155.224,-59,109,-80,6,116,-19,sp,ads,-0.317573977172296,1.1692608059279332
HS4,e,554,2215,3139,78.879,-51,23,-35,27,173,82,sp,ads,0.09529523272813432,0.8410610467670406
HS4,e,433,2207,2903,50,36,204,-107,37,-81,-243,sp,ads,-0.6852856172398668,0.8248536512529224
HS4,i,388,2283,2952,40,-7,-116,-34,-54,-6,-74,sp,ads,-0.9755842804511069,0.9788239086370448
HS4,a,629,1874,3049,70.618,-66,329,-37,-0.2,229,-51,sp,ads,0.5791263380802012,0.15022081297775441
HS4,o,265,1228,2635,70,70,-274,91,28,-247,-261,sp,ads,-1.7690672932284965,-1.1585263747872863
HS4,e,495,2089,3172,70,11,-149,-75,107,169,-16,sp,ads,-0.2853185701488249,0.5857945674196797
HS4,e,570,2440,3042,120,1,-58,111,-15,167,62,sp,ads,0.1985125352032419,1.2968940456016136
HS4,a,847,1984,2809,90,-28,-113,49,404,-259,-78,sp,ads,1.985462084303542,0.37307250129687897
HS4,i,450,2877,3359,230,-38,35,18,-61,245,83,sp,ads,-0.575617233360065,2.1822230255603174
HS4,e,537,2087,3225,100,12,176,37,29,70,37,sp,ads,-0.014373151151667488,0.5817427185411502
HS4,o,496,964,3538,99.144,-78,-75,-615,36,54,263,sp,ads,-0.2788674887441307,-1.6933704267531853
HS4,o,476,819,2573,306.429,43,4,540,142,-232,-254,sp,ads,-0.40788911683801515,-1.9871294704465767
HS4,o,446,889,2755,100.473,83,81,64,42,37,-39,sp,ads,-0.6014215589788419,-1.8453147596980428
HS4,o,431,1080,2512,90.114,7,-37,-72,-53,-441,773,sp,ads,-0.6981877800492553,-1.458363191798472
HS4,e,597,1943,2981,70,11,107,48,177,-43,43,sp,ads,0.372691733129986,0.29000959928702347
HS4,a,799,1757,2714,71.754,-55,-161,-52,70,-25,-125,sp,ads,1.6758101768782192,-0.08681234641622354
HS4,a,697,1444,2748,81.791,-2,191,196,71,200,-31,sp,ads,1.0177998735994085,-0.7209266959060961
HS4,u,448,1236,2957,40,93,-25,91,112,-15,-28,sp,ads,-0.5885193961694535,-1.142318979273168
HS4,a,797,1754,2689,90,24,54,-2,126,64,-85,sp,ads,1.6629080140688308,-0.09289011973401784
HS4,u,366,1568,3224,70,11,-115,-150,24,-233,-18,sp,ads,-1.11750807135438,-0.46971206543726485
HS4,o,340,1156,2474,56.824,-22,167,518,-3,101,-250,sp,ads,-1.2852361878764296,-1.3043929344143497
HS4,a,781,1646,2953,80,-64,-113,-611,53,0.1,176,sp,ads,1.5596907115937233,-0.3116899591746129
HS4,o,427,1447,2899,90,-2,-192,-47,90,113,-133,sp,ads,-0.7239921056680322,-0.7148489225883019
HS4,e,598,2195,2713,22.661,-83,-70,54,-60,349,-29,sp,ads,0.3791428145346802,0.8005425579817452
HS4,a,793,1754,2573,65.88,-14,53,14,34,69,-194,sp,ads,1.6371036884500538,-0.09289011973401784
HS4,e,527,2155,2899,122.664,3,-65,84,85,10,-57,sp,ads,-0.07888396519860973,0.7195055804111544
HS4,e,455,2044,2902,140,-5,-6,-41,2,-48,-21,sp,ads,-0.5433618263365939,0.4946279676527651
HS4,e,569,1030,1711,30,40,595,1310,38,-646,-1330,sp,ads,0.1920614537985477,-1.5596594137617106
HS4,o,671,1265,1594,61.457,-11,245,-10,-26,-369,-989,sp,ads,0.8500717570773586,-1.0835671705344898
HS4,a,508,1670,2771,36.419,28,-17,-141,37,46,-39,sp,ads,-0.2014545118878,-0.26306777263225845
HS4,e,517,2217,2965,92.069,-10,-138,-30,-0.9,106,-148,sp,ads,-0.14339477924555197,0.8451128956455701
HS4,o,571,1667,3674,130,-9,-28,-780,173,-93,309,sp,ads,0.20496361660793613,-0.26914554595005274
HS4,o,488,1009,2048,205.994,41,213,783,-26,-132,-1172,sp,ads,-0.33047613998168446,-1.6022038269862706
HS4,u,299,712,3161,90,-23,105,-437,-4,-14,101,sp,ads,-1.549730525468893,-2.203903385447907
HS4,a,471,1606,2739,66.668,-28,-46,-32,147,75,-42,sp,ads,-0.4401445238614863,-0.39272693674520365
HS4,o,495,940,3308,95.226,11,12,-49,78,177,634,sp,ads,-0.2853185701488249,-1.7419926132955397
HS4,o,492,807,2566,183.232,-62,-27,119,32,-14,-42,sp,ads,-0.3046718143629076,-2.011440563717754
HS4,a,749,1452,3138,180,119,92,34,155,65,51,sp,ads,1.353256106643508,-0.704719300391978
HS4,e,545,2471,3102,310,-5,-77,8,25,254,276,sp,ads,0.0372355000858863,1.3596977032188213
HS4,e,549,1538,2048,70,12,-75,-114,3,228,154,sp,ads,0.0630398257046632,-0.530489798615208
HS4,o,638,1039,3121,197.031,-90,115,-249,150,-51,-117,sp,ads,0.6371860707224491,-1.5414260938083275
HS4,o,508,969,2978,121.932,-112,-138,-25,-32,-247,149,sp,ads,-0.2014545118878,-1.6832408045568614
HS4,e,518,2368,2973,245.321,-85,301,465,25,153,363,sp,ads,-0.13694369784085775,1.1510274859745502
HS4,o,542,1120,2594,80,-22,281,497,99,213,-491,sp,ads,0.017882255871803632,-1.3773262142278813
HS4,e,588,1555,2907,30,12,3,2,25,21,-77,sp,ads,0.31463200048773793,-0.49604908314770685
HS4,o,608,1192,3053,73.569,2,164,11,133,220,-38,sp,ads,0.44365362858162244,-1.2314596546008179
HS4,o,438,981,2363,70,12,153,-40,107,298,-475,sp,ads,-0.6530302102163957,-1.6589297112856842
HS4,e,568,1493,3082,30,15,22,10,23,60,-22,sp,ads,0.18561037239385347,-0.6216563983821225
HS4,o,497,1257,3171,100,67,76,-29,30,-412,106,sp,ads,-0.27241640733943645,-1.099774566048608
HS4,i,369,2603,3099,130,-5,-173,-26,-9,309,109,sp,ads,-1.0981548271402972,1.627119729201771
HS4,e,520,1979,2999,80,-104,-4,-25,0.2,-126,62,sp,ads,-0.12404153503146931,0.36294287910055517
HS4,e,592,1638,2911,60,-41,53,77,45,120,85,sp,ads,0.34043632610651486,-0.32789735468873105
HS4,o,465,873,3081,90,-19,-3,-73,159,104,237,sp,ads,-0.47885101228965166,-1.8777295507262792
HS4,a,814,1642,2791,80,-18,-202,-28,112,-32,-101,sp,ads,1.7725763979486326,-0.31979365693167194
HS4,a,765,1850,2835,50,-21,-107,-28,36,-16,18,sp,ads,1.4564734091186156,0.10159862643539996
HS4,e,560,1898,2729,30,80,17,60,95,-98,-7,sp,ads,0.13400172115629966,0.19884299952010887
HS4,o,472,948,2897,29.59,-31,-26,44,-5,30,144,sp,ads,-0.4336934424567921,-1.7257852177814215
HS4,e,469,2048,2921,55.425,-17,165,-39,63,151,0.05,sp,ads,-0.4530466866708747,0.5027316654098242
HS4,e,517,1959,2996,60,-59,-202,115,46,152,-331,sp,ads,-0.14339477924555197,0.32242439031525977
HS4,o,469,922,2951,80,27,53,122,107,133,286,sp,ads,-0.4530466866708747,-1.7784592532023056
HS4,e,489,2028,2885,50,7,-98,-19,6,-111,-78,sp,ads,-0.32402505857699027,0.4622131766245288
HS4,e,471,2099,2938,30,5,40,75,21,164,-31,sp,ads,-0.4401445238614863,0.6060538118123274
HS4,o,562,1386,3198,79.26,13,30,-59,87,5,327,sp,ads,0.14690388396568813,-0.8384303133834528
HS4,e,397,1830,2913,80.709,13,72,-1,39,-39,-214,sp,ads,-0.917524547808859,0.06108013765010459
HS4,e,541,2317,3100,77.111,3,-126,72,36,-363,45,sp,ads,0.011431174467109407,1.047705339572047
HS4,e,525,2327,2779,120,-94,-485,-314,-32,322,-64,sp,ads,-0.09178612800799818,1.0679645839646947
HS4,o,528,1045,2780,90,56,307,-64,130,363,190,sp,ads,-0.0724328837939155,-1.529270547172739
HS4,o,289,919,2601,80,15,-150,-39,-692,-1207,-816,sp,ads,-1.614241339515835,-1.7845370265201
HS4,u,463,689,2485,92.984,-72,81,-18,95,51,-63,sp,ads,-0.4917531750990401,-2.250499647550997
HS4,o,379,1036,2467,70,-22,-268,109,-43,-303,-347,sp,ads,-1.0336440130933549,-1.5475038671261219
HS4,o,580,1383,3137,80,-4,21,-132,161,85,328,sp,ads,0.26302334925018417,-0.8445080867012471
HS4,e,523,1923,2913,120,16,88,22,29,707,-33,sp,ads,-0.10468829081738663,0.2494911105017281
HS4,o,514,957,3183,174.47,-49,-42,-124,-85,-339,227,sp,ads,-0.16274802345963466,-1.7075518978280386
HS4,a,773,1784,2829,120,18,48,39,89,-123,-196,sp,ads,1.5080820603561695,-0.032112386556074776
HS4,i,421,2528,2780,60,-10,-191,109,25,-336,-741,sp,ads,-0.7626985940961976,1.4751753962569132
HS4,o,503,952,2912,81.784,9,14,309,77,-64,362,sp,ads,-0.2337099189112711,-1.7176815200243625
HS4,e,560,2386,3001,190,-0.9,-149,-182,-67,194,-37,sp,ads,0.13400172115629966,1.187494125881316
HS4,a,829,1868,2965,100,-46,-50,-223,91,-55,-42,sp,ads,1.869342619019046,0.13806526634216582
HS4,a,754,1703,2649,64.871,-62,-149,13,39,-60,24,sp,ads,1.3855115136669791,-0.19621226613652107
HS4,a,793,1803,2716,60,12,-75,-50,29,-27,-17,sp,ads,1.6371036884500538,0.006380177789955829
HS4,e,522,2400,3235,111.138,31,-153,-186,11,197,189,sp,ads,-0.11113937222208085,1.2158570680310228
HS4,a,645,2071,3035,40,-0.2,-166,-102,21,0.4,-91,sp,ads,0.6823436405553087,0.5493279275129139
HS4,e,589,1976,3250,40,17,28,-42,14,91,263,sp,ads,0.3210830818924322,0.3568651057827608
HS4,o,485,1282,3067,80,47,64,216,76,133,114,sp,ads,-0.34982938419576715,-1.0491264550669888
HS4,e,346,1812,3161,22.657,1,367,-162,8,69,17,sp,ads,-1.2465296994482644,0.02461349774333875
HS4,o,392,1205,2645,60,45,211,178,28,171,116,sp,ads,-0.94977995483233,-1.205122636890376
HS4,a,815,1702,2786,120,-9,-174,-253,405,-94,-244,sp,ads,1.779027479353327,-0.19823819057578582
HS4,o,418,1286,3210,70,-38,-393,-587,-8,-357,115,sp,ads,-0.7820518383102801,-1.0410227573099298
HS4,e,502,2028,3106,42.714,8,-58,16,48,68,-42,sp,ads,-0.24016100031596535,0.4622131766245288
HS4,e,491,2293,3096,100,-43,69,50,-8,164,76,sp,ads,-0.3111228957676018,0.9990831530296925
HS4,e,494,2591,3196,186.159,17,-192,-58,-5,254,-2,sp,ads,-0.29176965155351914,1.6028086359305938
HS4,a,672,1502,3004,49.153,-8,114,-78,52,77,8,sp,ads,0.8565228384820528,-0.6034230784287395
HS4,o,556,1305,3040,40,52,24,-40,262,265,339,sp,ads,0.10819739553752278,-1.002530192963899
HS4,o,513,1022,3129,128.266,-49,29,-171,-104,-295,-100,sp,ads,-0.16919910486432888,-1.5758668092758286
HS4,o,559,1141,3069,78.872,3,-183,138,3,-190,35,sp,ads,0.12755063975160544,-1.3347818010033212
HS4,a,702,1709,2733,61.861,-2,29,53,106,-42,-12,sp,ads,1.0500552806228796,-0.18405671950093244
HS4,e,501,2007,3143,30,24,24,-3,43,74,72,sp,ads,-0.24661208172065957,0.41966876339996867
HS4,e,402,2336,2867,70,-25,-126,89,106,-108,-181,sp,ads,-0.8852691407853878,1.0861979039180776
HS4,e,473,1463,2939,42.109,-35,282,-41,-51,187,14,sp,ads,-0.42724236105209784,-0.6824341315600656
HS4,o,560,1270,3051,95.599,-16,-98,-8,16,-241,5,sp,ads,0.13400172115629966,-1.073437548338166
HS4,a,633,1843,2746,110,-27,-50,15,98,-29,-136,sp,ads,0.6049306636989781,0.08741715536054659
HS4,a,565,1724,2962,70,101,-5,-148,176,46,205,sp,ads,0.16625712817977079,-0.15366785291196092
HS4,e,438,2214,3114,30,17,64,75,29,62,8,sp,ads,-0.6530302102163957,0.8390351223277758
HS4,e,454,2575,3200,50,-0.2,202,-19,8,192,67,sp,ads,-0.5498129077412881,1.5703938449023573
HS4,e,420,2251,3127,60,14,-108,-57,1,-101,-43,sp,ads,-0.7691496755008917,0.9139943265805722
HS4,o,546,1064,3095,54.581,-28,19,-101,75,205,283,sp,ads,0.04368658149058053,-1.4907779828267083
HS4,o,526,886,2627,254.782,-103,-51,4,220,-873,-496,sp,ads,-0.08533504660330396,-1.8513925330158372
HS4,i,377,2991,3272,140,9,-306,-110,-15,155,-127,sp,ads,-1.0465461759027435,2.413178411636501
HS4,e,536,2535,3212,160,-52,5,29,-51,431,86,sp,ads,-0.02082423255636171,1.4893568673317665
HS4,o,539,1206,3007,130,87,348,-71,-53,124,-39,sp,ads,-0.0014709883422790405,-1.2030967124511112
HS4,e,504,2250,2976,85.202,-77,314,178,14,205,5,sp,ads,-0.22725883750657688,0.9119684021413075
HS4,e,477,2212,3002,110,-4,54,-75,18,200,63,sp,ads,-0.40143803543332096,0.8349832734492463
HS4,a,512,1663,2100,220,289,32,503,17,-68,-951,sp,ads,-0.1756501862690231,-0.2772492437071118
HS4,e,530,2220,3052,50,-3,83,-4,7,141,22,sp,ads,-0.05953072098452706,0.8511906689633645
HS4,o,562,1389,3048,70,-29,-10,16,139,-74,523,sp,ads,0.14690388396568813,-0.8323525400656585
HS4,o,495,1036,3139,48.956,55,140,7,165,-357,-314,sp,ads,-0.2853185701488249,-1.5475038671261219
HS4,e,523,1721,2803,30,15,-40,-51,16,-11,-59,sp,ads,-0.10468829081738663,-0.15974562622975522
HS4,e,375,2040,2931,30,0.01,-128,-61,42,28,-65,sp,ads,-1.0594483387121318,0.486524269895706
HS4,u,328,1704,3038,40,17,-109,0,38,145,98,sp,ads,-1.3626491647327603,-0.1941863416972563
HS4,a,796,1857,2810,90,-13,-30,-63,94,-24,-77,sp,ads,1.6564569326641365,0.11578009751025335
HS4,e,512,2124,2993,100,15,-54,40,53,165,55,sp,ads,-0.1756501862690231,0.6567019227939467
HS4,a,783,1711,2770,130,-0.4,-27,-80,256,-93,-17,sp,ads,1.5725928744031117,-0.18000487062240292
HS4,a,310,1668,3063,87.633,61,-119,-801,9,138,387,sp,ads,-1.4787686300172564,-0.26711962151078794
HS4,e,402,2354,3312,87.633,18,-388,-45,44,-37,182,sp,ads,-0.8852691407853878,1.1226645438248435
HS4,a,606,1647,3076,60,116,15,-60,196,172,914,sp,ads,0.430751465772234,-0.3096640347353481
HS4,e,423,647,2223,30,41,1491,1043,57,-868,-378,sp,ads,-0.7497964312868091,-2.335588474000117
HS4,a,585,1180,2427,60,74,-232,5,196,75,94,sp,ads,0.2952787562736553,-1.2557707478719953
HS4,o,343,1055,2590,30,18,241,368,36,-120,-39,sp,ads,-1.265882943662347,-1.5090113027800913
HS4,a,646,2030,2684,30,-236,-363,-33,244,350,23,sp,ads,0.6887947219600029,0.4662650255030584
HS4,o,484,913,2951,50,5,-69,-53,98,-108,141,sp,ads,-0.3562804656004614,-1.7966925731556884
HS4,i,359,2839,2930,200,-10,-311,280,11,393,-205,sp,ads,-1.1626656411872394,2.1052378968682564
HS4,e,542,1962,3113,54.714,-20,11,-96,87,52,-13,sp,ads,0.017882255871803632,0.32850216363305407
HS4,o,472,1557,3070,60,-0.02,14,-46,26,656,1413,sp,ads,-0.4336934424567921,-0.4919972342691773
HS4,e,483,1795,3053,70,-98,387,278,-0.8,-41,-42,sp,ads,-0.3627315470051556,-0.009827217724162321
HS4,o,497,1109,2358,76.145,19,331,621,36,-8,-242,sp,ads,-0.27241640733943645,-1.3996113830597938
HS4,i,428,2522,3209,40,-13,-21,-186,21,-147,-311,sp,ads,-0.717541024263338,1.4630198496213247
